week,id,injury,opp,proj,prev_score,roster,roster_change,total_pts,avg_pts
6,masatakayoshida-OF,,STL,,,93.8,3.8,109.0,3.5
6,masonmiller-SP,IL15,TEX,,,9.7,-0.2,37.0,9.3
6,mattbrash-RP,,@DET,,,2.2,0.2,39.0,2.0
6,mattchapman-3B,,ATL,,,95.2,-0.2,99.0,2.8
6,matthewboyd-RP,,SEA,,,5.6,0.9,43.0,7.2
6,matthewliberatore-SP,,@BOS,,,1.5,0.3,0.0,0.0
6,mattmervis-1B,,@MIN,,,8.3,6.5,0.0,0.0
6,mattmoore-RP,,@CLE,,,5.1,2.0,59.0,3.7
6,mattolson-1B,,@TOR,,,99.3,-0.1,108.0,2.9
6,mattstrahm-RP,,@COL,,,11.1,-4.1,78.0,9.8
6,mauriciodubon-OF,DTD,@CHW,,,15.4,-8.3,63.0,2.0
6,maxfried-SP,IL15,@TOR,,,96.3,-1.9,68.0,13.6
6,maxkepler-OF,DTD,CHC,,,4.2,0.6,66.0,2.5
6,maxmuncy-3B,,SD,,,95.4,0.3,98.0,3.0
6,maxscherzer-SP,DTD,@WSH,,,99.7,-0.1,28.0,5.6
6,merrillkelly-SP,,SF,,,75.4,8.4,96.0,12.0
6,michaelbrantley-OF,IL10,@CHW,,,12.0,0.1,0.0,0.0
6,michaelconforto-OF,,@ARI,,,5.9,-1.9,50.0,1.5
6,michaelharrisii-OF,,@TOR,,,84.9,-3.1,27.0,1.7
6,michaelking-RP,,TB,,,13.2,5.9,61.0,5.5
6,michaelkopech-SP,,HOU,,,17.5,0.6,27.0,3.9
6,michaelsoroka-SP,,@TOR,,,4.7,0.1,0.0,0.0
6,michaelwacha-SP,,@LAD,,,8.7,0.9,61.0,8.7
6,miguelvargas-1B,,SD,,,23.7,5.1,80.0,2.2
6,mikeclevinger-SP,,HOU,,,10.8,1.6,49.0,6.1
6,miketrout-OF,,@CLE,,,99.8,0.0,94.0,2.7
6,mikeyastrzemski-OF,IL10,@ARI,,,11.9,-0.5,62.0,2.6
6,mikezunino-C,,LAA,,,2.7,-0.9,13.0,0.5
6,milesmikolas-SP,,@BOS,,,22.6,-0.8,44.0,5.5
6,mitchhaniger-OF,,@ARI,,,13.7,-3.2,20.0,1.5
6,mitchkeller-SP,,@BAL,,,66.9,22.2,134.0,16.8
6,mjmelendez-C,,@MIL,,,59.0,0.9,48.0,1.4
6,mookiebetts-OF,,SD,,,99.9,0.0,100.0,2.8
6,mylesstraw-OF,,LAA,,,7.8,-3.0,50.0,1.4
6,nathaneovaldi-SP,,@OAK,,,79.6,19.7,145.0,18.1
6,nathaniellowe-1B,,@OAK,,,84.4,0.3,95.0,2.6
6,nelsoncruz-DH,,@LAD,,,3.1,-0.5,36.0,1.4
6,nestorcortes-SP,,TB,,,92.6,-2.3,68.0,9.7
6,nickcastellanos-OF,,@COL,,,86.9,0.9,99.0,2.7
6,nicklodolo-SP,,@MIA,,,75.4,-6.4,40.0,5.7
6,nickmartinez-RP,,@LAD,,,11.8,2.6,83.0,8.3
6,nickpivetta-SP,,STL,,,8.2,-1.0,33.0,4.7
6,nickpratto-1B,,@MIL,,,2.9,2.6,39.0,2.6
6,nicksenzel-OF,,@MIA,,,9.3,-1.1,58.0,2.3
6,nicohoerner-SS,DTD,@MIN,,,90.0,-2.0,109.0,3.1
6,noahsyndergaard-SP,DTD,SD,,,11.1,-2.9,15.0,2.1
6,nolanarenado-3B,,@BOS,,,96.8,-0.7,61.0,1.7
6,nolangorman-2B,,@BOS,,,33.7,-7.6,77.0,2.3
6,oneilcruz-SS,IL60,@BAL,,,57.3,-1.1,24.0,2.7
6,orlandoarcia-2B,,@TOR,,,23.7,2.1,39.0,2.4
6,oscarcolas-OF,,HOU,,,2.7,-0.8,23.0,1.0
6,oscargonzalez-OF,,LAA,,,6.6,-1.0,18.0,0.7
6,oswaldocabrera-OF,,TB,,,3.1,-0.5,40.0,1.2
6,ozziealbies-2B,,@TOR,,,99.0,0.3,102.0,2.8
6,pablolopez-SP,,CHC,,,96.4,0.1,114.0,14.3
6,patrickcorbin-SP,,NYM,,,1.8,0.4,32.0,4.0
6,patricksandoval-SP,,@CLE,,,45.4,-1.5,72.0,10.3
6,patrickwisdom-3B,,@MIN,,,46.1,-9.8,88.0,2.7
6,paulgoldschmidt-1B,,@BOS,,,99.6,0.1,117.0,3.2
6,paulsewald-RP,,@DET,,,73.8,3.4,107.0,5.6
6,petealonso-1B,,@WSH,,,99.7,-0.1,113.0,3.0
6,petefairbanks-RP,IL15,@NYY,,,22.5,-1.5,36.0,4.5
6,peterstrzelecki-RP,,KC,,,2.6,-1.8,26.0,1.5
6,peytonbattenfield-SP,,LAA,,,1.5,1.0,30.0,5.0
6,piercejohnson-RP,,PHI,,,5.0,0.2,51.0,3.4
6,rafaeldevers-3B,,STL,,,99.6,0.0,109.0,2.9
6,rafaelmontero-RP,,@CHW,,,3.9,-1.4,14.0,0.9
6,raiseliglesias-RP,,@TOR,,,79.6,1.8,10.0,3.3
6,ramonlaureano-OF,DTD,TEX,,,3.4,-0.5,34.0,1.4
6,randalgrichuk-OF,,PHI,,,4.3,1.2,26.0,2.9
6,randyarozarena-OF,,@NYY,,,98.7,0.3,116.0,3.1
6,rangersuarez-SP,IL15,@COL,,,25.7,1.2,0.0,0.0
6,reiddetmers-SP,,@CLE,,,31.2,-3.2,31.0,5.2
6,reynaldolopez-RP,,HOU,,,2.2,-0.5,21.0,1.2
6,rhyshoskins-1B,IL60,@COL,,,21.4,-0.6,0.0,0.0
6,richhill-SP,,@BAL,,,4.0,-0.4,59.0,7.4
6,rileygreene-OF,,SEA,,,15.9,2.1,56.0,1.6
6,roansycontreras-SP,,@BAL,,,7.4,-2.6,45.0,6.4
6,robbieray-SP,IL15,@DET,,,58.8,-4.3,-7.0,-7.0
6,rodolfocastro-2B,,@BAL,,,3.3,-1.9,49.0,1.4
6,ronaldacunajr-OF,,@TOR,,,99.9,0.0,153.0,4.1
6,ronmarinaccio-RP,,TB,,,2.1,-0.1,47.0,3.1
6,rossstripling-SP,,@ARI,,,6.2,-0.2,11.0,1.6
6,rowdytellez-1B,,KC,,,69.9,-1.8,83.0,2.5
6,ryanhelsley-RP,,@BOS,,,66.8,-4.2,43.0,3.3
6,ryanmcmahon-3B,,PHI,,,10.2,-2.0,46.0,1.2
6,ryanmountcastle-1B,,PIT,,,80.6,2.2,95.0,2.6
6,ryanpressly-RP,,@CHW,,,74.9,-0.3,50.0,3.1
6,rynenelson-SP,,SF,,,1.4,-0.1,22.0,3.1
6,salvadorperez-C,,@MIL,,,90.4,3.5,93.0,2.7
6,sandyalcantara-SP,,CIN,,,99.4,-0.3,62.0,8.9
6,scottbarlow-RP,,@MIL,,,39.9,-1.0,44.0,3.1
6,seanmanaea-SP,,@ARI,,,20.2,-1.3,9.0,1.1
6,seanmurphy-C,,@TOR,,,96.3,1.0,119.0,3.6
6,seiyasuzuki-OF,,@MIN,,,50.3,-3.4,41.0,1.6
6,seranthonydominguez-RP,,@COL,,,3.8,0.0,18.0,1.0
6,sethbrown-1B,IL10,TEX,,,6.6,-0.4,10.0,1.3
6,sethlugo-RP,,@LAD,,,29.2,-0.2,79.0,11.3
6,shanebieber-SP,,LAA,,,99.8,0.0,116.0,14.5
6,shanemcclanahan-SP,,@NYY,,,99.8,0.0,161.0,20.1
6,shealangeliers-DH,,TEX,,,9.1,-2.2,53.0,1.7
6,shoheiohtani-DH,,@CLE,,,99.9,0.0,252.0,7.0
6,sonnygray-SP,,CHC,,,93.3,2.2,131.0,18.7
6,spencersteer-3B,,@MIA,,,3.8,0.5,64.0,1.9
6,spencerstrider-SP,,@TOR,,,99.8,0.1,144.0,20.6
6,spencertorkelson-1B,,SEA,,,8.1,0.4,60.0,1.7
6,starlingmarte-OF,,@WSH,,,66.9,-7.9,49.0,1.5
6,stevenkwan-OF,,LAA,,,92.2,-0.7,90.0,2.4
6,stevenmatz-SP,,@BOS,,,1.6,0.0,18.0,2.6
6,stevenwilson-RP,,@LAD,,,2.4,-0.3,47.0,2.5
6,taijuanwalker-SP,,@COL,,,9.4,2.1,49.0,7.0
6,tajbradley-SP,,@NYY,,,13.0,-4.8,57.0,19.0
6,tannerbibee-SP,,LAA,,,16.0,-0.4,23.0,7.7
6,tannerhouck-RP,,STL,,,6.2,-0.8,57.0,8.1
6,tarikskubal-SP,IL60,SEA,,,2.5,0.1,0.0,0.0
6,taylorrogers-RP,,@ARI,,,1.3,-0.1,2.0,0.1
6,taylorwalls-SS,,@NYY,,,33.3,6.1,78.0,2.9
6,taylorward-OF,,@CLE,,,70.2,-0.8,75.0,2.0
6,teoscarhernandez-OF,,@DET,,,61.2,-4.1,44.0,1.2
6,thairoestrada-2B,,@ARI,,,77.7,9.2,99.0,2.8
6,timanderson-SS,,HOU,,,62.1,-6.7,35.0,1.8
6,tjfriedl-OF,DTD,@MIA,,,6.2,2.7,73.0,2.0
6,tommyedman-2B,,@BOS,,,82.9,-2.5,71.0,2.0
6,tonygonsolin-SP,,SD,,,58.7,-1.4,25.0,8.3
6,tonykemp-2B,,TEX,,,2.8,-0.2,43.0,1.3
6,travisdarnaud-C,,@TOR,,,16.8,-3.3,15.0,1.7
6,traycethompson-OF,,SD,,,2.8,-0.7,21.0,0.8
6,treaturner-SS,,@COL,,,99.5,-0.3,63.0,1.7
6,trentgrisham-OF,,@LAD,,,4.3,-0.5,57.0,1.5
6,trevorrogers-SP,IL15,CIN,,,5.0,-0.2,27.0,6.8
6,trevorstephan-RP,,LAA,,,1.9,-0.3,46.0,2.9
6,trevorstory-2B,IL60,STL,,,6.8,0.3,0.0,0.0
6,trevorwilliams-RP,,NYM,,,2.1,0.6,51.0,7.3
6,treymancini-1B,,@MIN,,,8.4,-1.1,50.0,1.5
6,tristoncasas-1B,,STL,,,30.0,-0.8,54.0,1.7
6,tristonmckenzie-SP,IL60,LAA,,,74.2,0.2,0.0,0.0
6,tyfrance-1B,,@DET,,,77.5,-2.7,90.0,2.4
6,tyleranderson-SP,,@CLE,,,33.4,-0.6,31.0,5.2
6,tylerglasnow-SP,IL15,@NYY,,,83.9,0.8,0.0,0.0
6,tylermahle-SP,IL60,CHC,,,50.2,-7.9,55.0,11.0
6,tyleroneill-OF,IL10,@BOS,,,22.9,-3.7,22.0,0.8
6,tylerrogers-RP,,@ARI,,,2.0,0.0,41.0,2.6
6,tylerstephenson-C,,@MIA,,,46.4,-4.0,49.0,1.3
6,tylerwells-SP,,PIT,,,26.7,6.4,96.0,13.7
6,tylormegill-SP,,@WSH,,,11.1,-1.5,48.0,6.9
6,vaughngrissom-2B,,@TOR,,,21.6,-8.1,17.0,0.9
6,vincevelasquez-RP,IL15,@BAL,,,17.6,-12.3,79.0,11.3
6,vinniepasquantino-1B,,@MIL,,,92.7,3.4,116.0,3.0
6,vladimirguerrerojr-1B,,ATL,,,99.9,0.0,116.0,3.3
6,wademiley-SP,,KC,,,20.2,-9.2,70.0,10.0
6,walkerbuehler-SP,IL60,SD,,,3.8,0.1,0.0,0.0
6,wanderfranco-SS,DTD,@NYY,,,99.4,0.2,127.0,3.4
6,whitmerrifield-2B,,ATL,,,30.6,0.2,64.0,2.1
6,williamcontreras-C,,KC,,,40.7,-1.1,56.0,1.9
6,willsmith-C,,SD,,,98.9,0.2,98.0,4.5
6,willsmith-RP,,@OAK,,,11.6,3.1,61.0,4.1
6,willsoncontreras-C,,@BOS,,,83.6,-1.6,68.0,1.9
6,willyadames-SS,,KC,,,84.5,-1.6,79.0,2.1
6,wilmerflores-2B,,@ARI,,,18.5,-0.3,60.0,2.1
6,wilmyers-OF,,@MIA,,,4.4,-0.9,21.0,0.8
6,xanderbogaerts-SS,,@LAD,,,98.2,-0.2,95.0,2.6
6,yandydiaz-3B,,@NYY,,,94.6,3.0,126.0,3.5
6,yangomes-C,,@MIN,,,6.1,-0.6,61.0,3.1
6,yasmanigrandal-C,DTD,HOU,,,9.1,0.0,57.0,1.6
6,yenniercano-RP,,PIT,,,31.5,20.3,94.0,6.7
6,yoanmoncada-3B,IL10,HOU,,,12.9,0.3,21.0,2.3
6,yonnychirinos-SP,,@NYY,,,1.8,0.4,45.0,7.5
6,yordanalvarez-OF,,@CHW,,,99.8,0.0,104.0,3.4
6,yudarvish-SP,,@LAD,,,98.2,0.5,95.0,13.6
6,yuseikikuchi-SP,,ATL,,,31.0,2.4,97.0,13.9
6,zacgallen-SP,,SF,,,99.4,0.3,164.0,20.5
6,zacheflin-SP,,@NYY,,,50.3,13.8,94.0,15.7
6,zachneto-SS,,@CLE,,,2.4,-0.8,35.0,1.5
6,zackgreinke-SP,,@MIL,,,4.6,0.3,35.0,4.4
6,zackwheeler-SP,,@COL,,,98.4,-0.2,100.0,12.5
7,aaronashby-SP,IL60,@STL,,,1.5,-0.1,0.0,0.0
7,aaroncivale-SP,IL15,,,,8.8,-0.2,25.0,12.5
7,aaronjudge-OF,,@TOR,,,99.9,0.0,82.0,2.6
7,aaronnola-SP,,@SF,,,99.0,-0.7,91.0,10.1
7,adalbertomondesi-SS,IL60,SEA,,,3.8,-0.2,0.0,0.0
7,adamduvall-OF,IL60,SEA,,,47.4,-3.6,58.0,7.3
7,adamfrazier-2B,,LAA,,,17.2,1.2,82.0,2.1
7,adamottavino-RP,,@WSH,,,8.1,0.0,46.0,2.9
7,adamwainwright-SP,,MIL,,,12.9,-4.3,4.0,2.0
7,adbertalzolay-RP,,@HOU,,,1.7,0.2,55.0,3.7
7,adleyrutschman-C,,LAA,,,99.5,-0.1,113.0,2.8
7,adolisgarcia-OF,,ATL,,,91.1,1.3,123.0,3.2
7,adrianhouser-SP,,@STL,,,1.7,0.2,6.0,3.0
7,ajminter-RP,,@TEX,,,17.1,-4.2,39.0,2.0
7,ajpuk-RP,IL15,,,,14.6,-6.0,72.0,4.8
7,alecbohm-3B,,@SF,,,76.9,-0.3,94.0,2.4
7,alejandrokirk-C,,NYY,,,71.0,-5.1,50.0,1.6
7,alekmanoah-SP,,NYY,,,88.8,-3.9,29.0,3.6
7,alexbregman-3B,,CHC,,,96.4,-0.7,92.0,2.3
7,alexcobb-SP,,PHI,,,65.8,11.5,116.0,14.5
7,alexisdiaz-RP,,@COL,,,47.0,6.9,97.0,6.1
7,alexkirilloff-OF,,@LAD,,,5.4,3.3,26.0,3.3
7,alexlange-RP,,,,,22.5,6.7,92.0,5.1
7,alexverdugo-OF,,SEA,,,92.2,0.7,125.0,3.1
7,alexwood-SP,,PHI,,,4.1,1.2,19.0,4.8
7,amedrosario-SS,,,,,51.6,-1.0,47.0,1.4
7,andresgimenez-2B,,,,,64.3,-7.7,70.0,1.8
7,andresmunoz-RP,IL15,@BOS,,,49.9,-2.4,13.0,3.3
7,andrewbenintendi-OF,,,,,16.9,-1.2,72.0,1.9
7,andrewchafin-RP,,@OAK,,,13.3,-3.7,65.0,3.4
7,andrewheaney-SP,,ATL,,,37.3,8.1,70.0,8.8
7,andrewmccutchen-OF,,,,,24.4,-4.2,86.0,2.5
7,andrewpainter-SP,DTD,@SF,,,3.0,-0.1,0.0,0.0
7,andrewvaughn-OF,,,,,74.0,1.8,92.0,2.2
7,anthonydesclafani-SP,DTD,PHI,,,58.3,-14.0,102.0,12.8
7,anthonyrendon-3B,IL10,@BAL,,,44.8,5.7,80.0,2.7
7,anthonyrizzo-1B,,@TOR,,,92.3,1.9,113.0,2.8
7,anthonysantander-OF,,LAA,,,73.3,3.8,75.0,2.0
7,anthonyvolpe-SS,,@TOR,,,47.2,1.5,71.0,1.7
7,aroldischapman-RP,,@SD,,,14.7,-3.5,37.0,2.3
7,austingomber-SP,,CIN,,,1.8,0.8,29.0,3.6
7,austinhays-OF,,LAA,,,28.0,-2.4,70.0,2.1
7,austinmeadows-OF,IL60,,,,5.5,-0.4,5.0,0.8
7,austinriley-3B,,@TEX,,,96.6,-0.9,69.0,1.7
7,baileyober-SP,,@LAD,,,25.7,12.2,73.0,18.3
7,blakesnell-SP,,KC,,,75.9,-0.7,41.0,5.1
7,bobbywittjr-SS,,@SD,,,97.2,0.4,100.0,2.4
7,bobichette-SS,,NYY,,,99.7,0.1,119.0,3.0
7,bradboxberger-RP,,@HOU,,,2.3,-1.0,21.0,1.2
7,bradkeller-SP,,@SD,,,4.6,-1.6,38.0,4.8
7,bradysinger-SP,,@SD,,,51.9,-4.4,14.0,1.8
7,brandondrury-3B,,@BAL,,,32.4,-1.7,63.0,1.7
7,brandonlowe-2B,,,,,71.7,-9.3,68.0,1.9
7,brandonmarsh-OF,,@SF,,,26.6,-10.4,78.0,2.1
7,brandonnimmo-OF,,@WSH,,,91.3,-0.6,105.0,2.6
7,brandonpfaadt-SP,,@OAK,,,5.4,-2.8,-1.0,-0.3
7,brandonwoodruff-SP,IL15,@STL,,,95.2,-0.4,39.0,19.5
7,braxtongarrett-SP,,,,,3.1,1.2,39.0,4.9
7,brayanbello-SP,,SEA,,,3.4,1.0,35.0,7.0
7,brendandonovan-2B,,MIL,,,24.1,-2.1,57.0,1.7
7,brendanrodgers-2B,IL60,CIN,,,11.0,-0.3,0.0,0.0
7,brentrooker-OF,,ARI,,,71.2,10.9,113.0,3.2
7,brettbaty-3B,,@WSH,,,11.9,-3.5,34.0,1.5
7,briananderson-3B,,@STL,,,25.7,-9.7,71.0,1.9
7,briceturang-SS,,@STL,,,3.3,-0.6,42.0,1.2
7,brooksraley-RP,,@WSH,,,3.0,-0.6,24.0,1.6
7,brusdargraterol-RP,,MIN,,,3.7,-0.7,40.0,2.2
7,bryanabreu-RP,,CHC,,,15.9,1.4,85.0,4.3
7,bryanbaker-RP,,LAA,,,4.4,0.7,68.0,3.6
7,bryanreynolds-OF,,,,,98.3,-0.5,105.0,2.7
7,bryceelder-SP,,@TEX,,,70.1,1.7,118.0,14.8
7,bryceharper-DH,,@SF,,,94.6,0.9,32.0,3.2
7,brycemiller-SP,,@BOS,,,56.9,32.9,75.0,25.0
7,brysewilson-SP,,@STL,,,1.4,-0.4,60.0,5.5
7,brysonstott-SS,,@SF,,,25.2,-5.3,67.0,1.8
7,byronbuxton-OF,,@LAD,,,73.4,-4.5,84.0,2.3
7,calebferguson-RP,,MIN,,,2.4,1.5,62.0,3.6
7,calquantrill-SP,,,,,16.3,1.8,56.0,7.0
7,calraleigh-C,,@BOS,,,25.1,-3.7,56.0,1.6
7,camilodoval-RP,,PHI,,,69.4,5.7,82.0,4.8
7,carloscarrasco-SP,IL15,@WSH,,,4.9,-0.1,-12.0,-4.0
7,carloscorrea-SS,,@LAD,,,83.8,-0.7,73.0,2.0
7,carlosestevez-RP,,@BAL,,,55.3,17.1,99.0,5.2
7,carlosrodon-SP,IL15,@TOR,,,91.6,-0.7,0.0,0.0
7,carlossantana-1B,,,,,19.7,-2.4,79.0,2.1
7,caseyschmitt-3B,,PHI,,,13.7,13.6,26.0,4.3
7,cedricmullins-OF,,LAA,,,98.0,0.2,119.0,3.1
7,charlieblackmon-OF,,CIN,,,21.0,-1.2,91.0,2.5
7,charliemorton-SP,,@TEX,,,88.7,1.5,77.0,11.0
7,chasmccormick-OF,,CHC,,,3.5,-1.9,33.0,2.5
7,chrisbassitt-SP,,NYY,,,84.6,5.2,107.0,13.4
7,chrissale-SP,,SEA,,,74.3,6.9,77.0,9.6
7,christaylor-OF,,MIN,,,7.1,1.1,52.0,1.6
7,christianbethancourt-C,,,,,6.7,-1.7,47.0,1.8
7,christianvazquez-C,,@LAD,,,3.2,-0.5,24.0,0.9
7,christianwalker-1B,,@OAK,,,86.0,5.7,112.0,2.9
7,christianyelich-OF,,@STL,,,78.4,3.5,106.0,2.7
7,christophermorel-OF,,@HOU,,,19.7,18.6,24.0,4.8
7,cjabrams-SS,,NYM,,,10.6,-0.8,61.0,1.6
7,cjcron-1B,O,CIN,,,67.1,-4.0,69.0,1.9
7,clarkeschmidt-RP,,@TOR,,,4.9,2.5,29.0,3.2
7,clayholmes-RP,,@TOR,,,44.7,-3.2,48.0,2.8
7,claytonkershaw-SP,,MIN,,,98.4,0.5,151.0,18.9
7,codybellinger-OF,,@HOU,,,89.9,0.3,112.0,3.1
7,coleirvin-SP,,LAA,,,1.3,-0.1,-15.0,-5.0
7,colinholderman-RP,,,,,4.0,-0.6,31.0,1.9
7,colinrea-SP,,@STL,,,1.5,-0.1,24.0,3.4
7,collinmchugh-RP,,@TEX,,,1.3,0.1,19.0,1.9
7,connorjoe-OF,,,,,11.0,-5.6,75.0,2.1
7,corbinburnes-SP,,@STL,,,99.8,0.0,98.0,12.3
7,corbincarroll-OF,,@OAK,,,89.1,-0.5,91.0,2.5
7,coreykluber-SP,,SEA,,,8.2,0.5,19.0,2.4
7,coreyseager-SS,IL10,ATL,,,96.7,0.0,32.0,2.9
7,craigkimbrel-RP,,@SF,,,14.8,0.5,50.0,2.9
7,cristianjavier-SP,,CHC,,,97.6,0.4,120.0,15.0
7,danedunning-SP,,ATL,,,11.8,8.5,87.0,8.7
7,danielbard-RP,,CIN,,,18.6,-4.1,14.0,1.8
7,danielhudson-RP,IL60,MIN,,,3.0,-0.3,0.0,0.0
7,dannyjansen-C,,NYY,,,14.4,-0.7,41.0,1.6
7,dansbyswanson-SS,,@HOU,,,92.2,0.5,85.0,2.2
7,daultonvarsho-C,,NYY,,,91.5,2.3,77.0,2.0
7,davidbednar-RP,,,,,87.8,-1.1,111.0,6.9
7,davidpeterson-SP,,@WSH,,,4.6,0.2,7.0,1.0
7,davidrobertson-RP,,@WSH,,,71.6,-0.1,92.0,6.1
7,deankremer-SP,,LAA,,,3.3,2.1,63.0,7.9
7,devinwilliams-RP,,@STL,,,93.4,-1.1,83.0,6.4
7,djlemahieu-3B,,@TOR,,,71.0,4.1,73.0,2.0
7,domingogerman-SP,,@TOR,,,21.5,3.6,92.0,11.5
7,dominicfletcher-OF,,@OAK,,,4.4,4.2,42.0,3.2
7,drewrasmussen-SP,IL60,,,,73.5,-13.9,117.0,14.6
7,drewsmith-RP,,@WSH,,,2.1,0.4,48.0,3.0
7,drewsmyly-SP,,@HOU,,,38.0,-1.8,111.0,13.9
7,dreyjameson-SP,,@OAK,,,1.7,-0.5,37.0,6.2
7,dustinmay-SP,,MIN,,,85.2,4.3,114.0,14.3
7,dylancarlson-OF,DTD,MIL,,,3.7,-0.1,44.0,1.4
7,dylancease-SP,,,,,94.9,-2.6,71.0,7.9
7,dylanfloro-RP,,,,,6.8,-0.4,50.0,2.8
7,dylanlee-RP,,@TEX,,,1.9,-0.4,56.0,2.9
7,eduardorodriguez-SP,,,,,85.7,13.7,153.0,19.1
7,edwardcabrera-SP,,,,,11.7,-1.4,48.0,6.0
7,edwindiaz-RP,IL60,@WSH,,,18.9,-0.5,0.0,0.0
7,eliasdiaz-C,,CIN,,,33.7,2.8,69.0,2.0
7,elimorgan-RP,,,,,1.8,-0.6,58.0,4.1
7,ellydelacruz-SS,,@COL,,,3.2,0.9,0.0,0.0
7,eloyjimenez-OF,IL10,,,,65.1,-2.8,49.0,2.0
7,emmanuelclase-RP,,,,,97.4,0.0,98.0,4.5
7,enriquehernandez-OF,DTD,SEA,,,9.9,-1.3,56.0,1.5
7,ericlauer-SP,,@STL,,,5.5,-1.4,61.0,7.6
7,erikswanson-RP,,NYY,,,12.3,0.6,70.0,3.5
7,esteuryruiz-OF,,ARI,,,24.9,7.6,92.0,2.2
7,eugeniosuarez-3B,,@BOS,,,24.9,-2.6,55.0,1.4
7,euryperez-SP,,,,,25.7,24.4,11.0,11.0
7,evanphillips-RP,,MIN,,,29.9,9.7,80.0,5.0
7,ezequielduran-3B,,ATL,,,12.2,6.0,66.0,2.0
7,ezequieltovar-SS,,CIN,,,8.6,0.8,50.0,1.3
7,felixbautista-RP,,LAA,,,92.9,0.6,118.0,6.2
7,fernandotatisjr-SS,,KC,,,99.3,0.1,57.0,2.7
7,frambervaldez-SP,,CHC,,,99.2,0.4,126.0,15.8
7,franciscoalvarez-DH,,@WSH,,,5.6,2.1,22.0,1.0
